iter	Logloss
739	0.3675657425
740	0.3674300911
741	0.367300253
742	0.3672086262
743	0.3670443339
744	0.3669496
745	0.3667446344
746	0.3665485548
747	0.3664580752
748	0.3663219562
749	0.3662421178
750	0.3660278818
751	0.3659684032
752	0.365896043
753	0.3657580975
754	0.3656582106
755	0.3655186744
756	0.3654582037
757	0.3653318503
758	0.3652016291
759	0.3650468797
760	0.3649871651
761	0.3648995587
762	0.3648153917
763	0.3647256692
764	0.3645919371
765	0.3645661051
766	0.3644211805
767	0.3643151576
768	0.3641872756
769	0.3640971346
770	0.3639404478
771	0.3637725468
772	0.3636180921
773	0.3634711188
774	0.3634038766
775	0.3633234352
776	0.3632681721
777	0.3631766292
778	0.3630743474
779	0.3629745671
780	0.3628573841
781	0.3627745243
782	0.3626352238
783	0.3625668456
784	0.3623915125
785	0.3623297809
786	0.3622051236
787	0.3620023279
788	0.3618129067
789	0.3616198043
790	0.3615605729
791	0.3614203573
792	0.3612468574
793	0.3610639749
794	0.3610119559
795	0.3609625979
796	0.3609002634
797	0.3607699811
798	0.3606963208
799	0.360576635
800	0.3604350583
801	0.3603680759
802	0.3602584775
803	0.3601196037
804	0.3600773993
805	0.3599721605
806	0.3598948456
807	0.3596991558
808	0.359618475
809	0.3595654571
810	0.3595108498
811	0.3594745886
812	0.3593803321
813	0.3592675498
814	0.3591810821
815	0.3590808299
816	0.3590138682
817	0.3589484975
818	0.3588395264
819	0.3587219421
820	0.3586062236
821	0.358477465
822	0.3582698608
823	0.3581962638
824	0.3581088243
825	0.3579082064
826	0.357838499
827	0.3576790624
828	0.3576252406
829	0.3575578113
830	0.3574963657
831	0.3573845552
832	0.3573155016
833	0.3572595067
834	0.357115412
835	0.3569886843
836	0.3568661829
837	0.3566878718
838	0.3566395742
839	0.3565632036
840	0.3565048719
841	0.3564579576
842	0.3563815316
843	0.3563286229
844	0.3561724589
845	0.3561122768
846	0.3560529222
847	0.3559679921
848	0.3558918997
849	0.3557792007
850	0.3556488183
851	0.3555641257
852	0.355447095
853	0.3553577552
854	0.3552982141
855	0.3552344356
856	0.3551496991
857	0.3550291913
858	0.3549129285
859	0.3548635554
860	0.3548287353
861	0.3547236312
862	0.3546318596
863	0.354492891
864	0.3543486305
865	0.3541982065
866	0.3541407095
867	0.3540315544
868	0.3538724204
869	0.3537659485
870	0.353592859
871	0.3534680203
872	0.3534055114
873	0.3533286352
874	0.3531504868
875	0.3530883277
876	0.3529495655
877	0.3528460145
878	0.3527270052
879	0.3526523473
880	0.3524986141
881	0.3523960968
882	0.3522924825
883	0.3522205391
884	0.3520782379
885	0.3519433959
886	0.351904297
887	0.3518054551
888	0.3516959713
889	0.3516135033
890	0.3514405828
891	0.3513773048
892	0.3512666137
893	0.3511643068
894	0.3510349053
895	0.3509853389
896	0.3508842595
897	0.3507965692
898	0.35069927
899	0.3506194642
900	0.3505741117
901	0.3504928787
902	0.3504043448
903	0.3503196358
904	0.3501503906
905	0.3499884736
906	0.3499472225
907	0.3498454081
908	0.3498145044
909	0.3497081861
910	0.3496312007
911	0.3495824057
912	0.3494728396
913	0.3494115209
914	0.3493558155
915	0.3492055842
916	0.3491392606
917	0.3490765392
918	0.3489554552
919	0.3488797931
920	0.3487847021
921	0.3485957186
922	0.3485203462
923	0.3484130921
924	0.3483094215
925	0.3481951959
926	0.3481381715
927	0.3480616224
928	0.3479428136
929	0.3478634389
930	0.3477931425
931	0.3477580441
932	0.3477106002
933	0.3476194156
934	0.3475482857
935	0.347483711
936	0.3473595173
937	0.3472699402
938	0.3470984551
939	0.3469372437
940	0.346861614
941	0.3467194089
942	0.34654742
943	0.3464571583
944	0.34636981
945	0.3462226427
946	0.346140315
947	0.3460489971
948	0.3459880787
949	0.3459242319
950	0.3458237089
951	0.3457961086
952	0.345718739
953	0.3456096521
954	0.3455332524
955	0.3454733946
956	0.3453578391
957	0.3452196702
958	0.3451284147
959	0.345052457
960	0.3449912654
961	0.3449110661
962	0.3448452604
963	0.3447838122
964	0.3446844233
965	0.3445421973
966	0.3444460922
967	0.3443012085
968	0.3441446595
969	0.3439829888
970	0.3438848053
971	0.3437937319
972	0.3437477656
973	0.3435429912
974	0.3434955604
975	0.3434031738
976	0.3433168292
977	0.3432052254
978	0.3431034935
979	0.3430277656
980	0.3430002295
981	0.3429413763
982	0.3428083664
983	0.3426791246
984	0.3425253216
985	0.3424794716
986	0.3424319175
987	0.3423866239
988	0.3422502892
989	0.3422021381
990	0.3420959166
991	0.3419639083
992	0.341863657
993	0.3418392992
994	0.3417421413
995	0.3416675086
996	0.3416025517
997	0.3414887212
998	0.341368148
999	0.3413148916
1000	0.3411597487
1001	0.341073145
1002	0.3409087971
1003	0.3407899322
1004	0.34070465
1005	0.3406102454
1006	0.3405183986
1007	0.3404415025
1008	0.3403282186
1009	0.3402572018
1010	0.340180363
1011	0.3401016069
1012	0.3399646444
1013	0.339878037
1014	0.3398247108
1015	0.3397585551
1016	0.3397210235
1017	0.3396550424
1018	0.3395084933
1019	0.339443637
1020	0.3393673235
1021	0.3391820938
1022	0.3391581809
1023	0.3390594379
1024	0.3389531136
1025	0.3388823221
1026	0.338834759
1027	0.338753861
1028	0.3386258726
1029	0.3385439409
1030	0.3384705048
1031	0.3384151307
1032	0.3383511361
1033	0.3382876328
1034	0.3382594695
1035	0.3382094897
1036	0.3380801469
1037	0.3380549929
1038	0.3379393002
1039	0.3378437435
1040	0.3376537926
1041	0.3375755229
1042	0.3375203597
1043	0.337407878
1044	0.3373384115
1045	0.3372159334
1046	0.3371154372
1047	0.3370196444
1048	0.3369067135
1049	0.3368107528
1050	0.3367304946
1051	0.3366388192
1052	0.3365701473
1053	0.3364782397
1054	0.3364337466
1055	0.3363456228
1056	0.3362007189
1057	0.3360967042
1058	0.335981846
1059	0.3359245562
1060	0.3358278995
1061	0.3357463126
1062	0.3357015384
1063	0.3355810027
1064	0.3354415233
1065	0.3353861196
1066	0.3353107265
1067	0.3352809486
1068	0.3352156372
1069	0.3351573959
1070	0.3350708268
1071	0.3349959412
1072	0.3349334012
1073	0.3348828333
1074	0.3347932889
1075	0.334749442
1076	0.3346724817
1077	0.334648392
1078	0.3345711021
1079	0.3344889298
1080	0.3343742298
1081	0.3342445018
1082	0.3341704359
1083	0.3340987537
1084	0.3339629998
1085	0.3339125204
1086	0.3338556945
1087	0.3337702002
1088	0.33363801
1089	0.3335487088
1090	0.3334430038
1091	0.333392141
1092	0.3333282438
1093	0.3332297903
1094	0.3331632607
1095	0.3330826756
1096	0.3330301776
1097	0.3329416831
1098	0.3328842738
1099	0.3327992507
1100	0.3326874866
1101	0.3326410718
1102	0.332554683
1103	0.3324794831
1104	0.3324024692
1105	0.3323237123
1106	0.3323033089
1107	0.3322120401
1108	0.332111544
1109	0.3320389191
1110	0.3319757091
1111	0.3319104555
1112	0.3317242821
1113	0.3316742154
1114	0.3316443465
1115	0.3314705554
1116	0.3314310178
1117	0.3313964641
1118	0.3313659805
1119	0.3312857159
1120	0.3312070839
1121	0.3310514543
1122	0.3310143612
1123	0.3309034361
1124	0.3308653406
1125	0.3307892088
1126	0.330700054
1127	0.3306527008
1128	0.330607587
1129	0.3305262093
1130	0.3304789749
1131	0.3303523662
1132	0.330258046
1133	0.3301479761
1134	0.3300580726
1135	0.3300204462
1136	0.3299905487
1137	0.3299318444
1138	0.3298601086
1139	0.3297805427
1140	0.3296957965
1141	0.3296207268
1142	0.3295518448
1143	0.3294172035
1144	0.3293695563
1145	0.3293379765
1146	0.3292364206
1147	0.3291536411
1148	0.3291140963
1149	0.328977012
1150	0.328911788
1151	0.3288787338
1152	0.3288033988
1153	0.328676697
1154	0.3285664108
1155	0.3284616189
1156	0.328375048
1157	0.3282776784
1158	0.3281111997
1159	0.3279858794
1160	0.3279137573
1161	0.3278565418
1162	0.3277470999
1163	0.3276486705
1164	0.3275524266
1165	0.3274935001
1166	0.3273234903
1167	0.3272595815
1168	0.3271372151
1169	0.3270673985
1170	0.3270084289
1171	0.3269597266
1172	0.3268917515
1173	0.326819013
1174	0.3267342123
1175	0.3266528345
1176	0.3265948415
1177	0.3265038425
1178	0.3264478789
1179	0.3264000611
1180	0.3263275782
1181	0.3262411852
1182	0.326190528
1183	0.3261444098
1184	0.3260957558
1185	0.3260518811
1186	0.3259933833
1187	0.3259528109
1188	0.3258811036
1189	0.325849083
1190	0.3257447342
1191	0.3256396937
1192	0.3255812139
1193	0.3254799594
1194	0.3254014248
1195	0.3253526267
1196	0.325300053
1197	0.3252528499
1198	0.3252057008
1199	0.3250271006
1200	0.324938817
1201	0.3248897859
1202	0.32482707
1203	0.3247479118
1204	0.3246824329
1205	0.3245658663
1206	0.3244566935
1207	0.3243994965
1208	0.3243551002
1209	0.3243312453
1210	0.324278702
1211	0.3242247709
1212	0.3241633218
1213	0.3240963304
1214	0.324031226
1215	0.3240011498
1216	0.3239348151
1217	0.3238568489
1218	0.3238112836
1219	0.3237660402
1220	0.3236955676
1221	0.323594194
1222	0.3234787284
1223	0.3234102286
1224	0.3233147602
1225	0.3232365358
1226	0.3231803076
1227	0.3230975725
1228	0.3230524068
1229	0.3229176894
1230	0.3228463931
1231	0.3228237204
1232	0.3227806096
1233	0.3227141491
1234	0.3226751637
1235	0.3225802135
1236	0.3224757466
1237	0.3223548152
1238	0.3222963452
1239	0.322154705
1240	0.3220922828
1241	0.3220147338
1242	0.3219540835
1243	0.3219079993
1244	0.321829554
1245	0.3216979087
1246	0.3216568655
1247	0.321577542
1248	0.3215200298
1249	0.3214369892
1250	0.3214101805
1251	0.3213764497
1252	0.3212524589
1253	0.3211954631
1254	0.3211748839
1255	0.3211086895
1256	0.3209640419
1257	0.320863351
1258	0.3208170033
1259	0.3207129143
1260	0.320660781
1261	0.3205869775
1262	0.3205323388
1263	0.3204753064
1264	0.3203735799
1265	0.3202954196
1266	0.3202203404
1267	0.3201835315
1268	0.3200753459
1269	0.3200150825
1270	0.319950189
1271	0.3198792743
1272	0.3198040268
1273	0.3197219416
1274	0.3196121933
1275	0.3195543978
1276	0.3194645369
1277	0.3193931236
1278	0.3193066289
1279	0.3192355068
1280	0.3191664541
1281	0.3190568863
1282	0.3189352829
1283	0.318848663
1284	0.3187855734
1285	0.3187341469
1286	0.3186056074
1287	0.3185179794
1288	0.3184614313
1289	0.3184140756
1290	0.3183748008
1291	0.3183287155
1292	0.3182013669
1293	0.3181337911
1294	0.3180282155
1295	0.3179854907
1296	0.3179090328
1297	0.3178303954
1298	0.3178031837
1299	0.3177271391
1300	0.3176391173
1301	0.31751206
1302	0.3174560686
1303	0.3174236638
1304	0.3173568807
1305	0.317313802
1306	0.317261036
1307	0.3172101725
1308	0.3171049132
1309	0.3170558462
1310	0.3169700422
1311	0.3169027684
1312	0.3168221859
1313	0.3167243748
1314	0.3166584369
1315	0.3165729873
1316	0.316459916
1317	0.3164026076
1318	0.3162625705
1319	0.3162262745
1320	0.3161726677
1321	0.3161038206
1322	0.3160206424
1323	0.3159069143
1324	0.3158271066
1325	0.3157414489
1326	0.3157007604
1327	0.3156553237
1328	0.3156147836
1329	0.3154687412
1330	0.3154004812
1331	0.3153561954
1332	0.3152830102
1333	0.3152587159
1334	0.3151501682
1335	0.3150442879
1336	0.3149475669
1337	0.3148957757
1338	0.3147951115
1339	0.3147466721
1340	0.3147064876
1341	0.3146381121
1342	0.314578943
1343	0.3145254175
1344	0.3144299725
1345	0.3143791679
1346	0.31432584
1347	0.3142609726
1348	0.3142009673
1349	0.3141268423
1350	0.3140864754
1351	0.314030543
1352	0.3139099135
1353	0.3137813276
1354	0.3137602791
1355	0.3137043171
1356	0.3135748993
1357	0.3135245976
1358	0.3134589357
1359	0.3133505264
1360	0.3133107789
1361	0.313248734
1362	0.3131560549
1363	0.3130371696
1364	0.3129821172
1365	0.3129397446
1366	0.3128466843
1367	0.3127206107
1368	0.312657986
1369	0.3125803841
1370	0.3125283107
1371	0.3124720744
1372	0.3124306175
1373	0.3123917866
1374	0.3123342298
1375	0.3122945321
1376	0.3121845623
1377	0.3121111322
1378	0.312024356
1379	0.3119131084
1380	0.3118459956
1381	0.3117656729
1382	0.3116826967
1383	0.3115939279
1384	0.3115379944
1385	0.3114795198
1386	0.3114220487
1387	0.3113698932
1388	0.3113346577
1389	0.3112607353
1390	0.3111906158
1391	0.311028315
1392	0.3109859173
1393	0.31091801
1394	0.3108741068
1395	0.3108261595
1396	0.3107308674
1397	0.3107078103
1398	0.3106482064
1399	0.3105800285
1400	0.3105035552
1401	0.3104169747
1402	0.310403707
1403	0.3103187445
1404	0.3102852889
1405	0.3102101614
1406	0.3101828318
1407	0.3101164765
1408	0.3100191855
1409	0.3099572353
1410	0.3099181157
1411	0.3098661657
1412	0.3097925587
1413	0.3097305264
1414	0.3096676067
1415	0.3096016142
1416	0.3095396997
1417	0.3094757077
1418	0.3094010855
1419	0.309349777
1420	0.3092260471
1421	0.3091425115
1422	0.3091017319
1423	0.309039166
1424	0.3089939054
1425	0.308948646
1426	0.3089004665
1427	0.3088306131
1428	0.3087045057
1429	0.3086523912
1430	0.3085586723
1431	0.308514089
1432	0.3084776188
1433	0.3084464819
1434	0.3084009346
1435	0.3083815904
1436	0.3082960836
1437	0.3082349858
1438	0.3081792788
1439	0.3081025677
1440	0.3080747877
1441	0.3080170993
1442	0.3079792372
1443	0.3078965307
1444	0.3078006363
1445	0.3076877355
1446	0.3076115421
1447	0.3074969883
1448	0.3074511962
1449	0.307411657
1450	0.3073372351
1451	0.3072302683
1452	0.3071941242
1453	0.3071291441
1454	0.3070312518
1455	0.3069790703
1456	0.3068996636
1457	0.3068479438
1458	0.306816842
1459	0.3066653303
1460	0.3065775497
1461	0.3064923048
1462	0.3063665548
1463	0.3063429092
1464	0.3062778612
1465	0.3061850411
1466	0.3061297556
1467	0.3060832844
1468	0.3060556562
1469	0.3060174724
1470	0.305942151
1471	0.3058800273
1472	0.3058303145
1473	0.3057737583
1474	0.3057266687
1475	0.3056211733
1476	0.3055807091
1477	0.3054936695
1478	0.3054139902
1479	0.3053646428
1480	0.3053368369
1481	0.3052053854
1482	0.3051355965
1483	0.3050210178
1484	0.3049853412
1485	0.3048864024
1486	0.3048427753
1487	0.3048045619
1488	0.3047516056
1489	0.3046545174
1490	0.3045882097
1491	0.304550233
1492	0.3045006702
1493	0.3044831139
1494	0.3043704777
1495	0.3042703418
1496	0.3041920848
1497	0.3041634747
1498	0.3040908721
1499	0.3040204935
1500	0.3038788124
1501	0.3037749697
1502	0.3036677107
1503	0.3035729697
1504	0.3035351145
1505	0.3034549976
1506	0.3033435694
1507	0.3032406046
1508	0.303191125
1509	0.3031608727
1510	0.303053779
1511	0.3030074875
1512	0.3029344229
1513	0.3028499438
1514	0.3028000834
1515	0.3027354868
1516	0.3026900627
1517	0.3026122197
1518	0.3025346143
1519	0.3024305906
1520	0.3023374203
1521	0.3022480261
1522	0.3021768727
1523	0.3021333769
1524	0.3020454802
1525	0.3019662755
1526	0.3018622999
1527	0.3018045956
1528	0.3017569291
1529	0.3017199566
1530	0.3016390731
1531	0.3015391586
1532	0.3013965662
1533	0.3013370908
1534	0.3012962496
1535	0.3012095287
1536	0.3011828148
1537	0.3011051082
1538	0.3010596323
1539	0.3010169933
1540	0.3009155556
1541	0.300848415
1542	0.3007531174
1543	0.3006890138
1544	0.3006442556
1545	0.3005457063
1546	0.3004621004
1547	0.3003749961
1548	0.3003049409
1549	0.3002300193
1550	0.3002020955
1551	0.3001248555
1552	0.3000800222
1553	0.2999714141
1554	0.2999166315
1555	0.2998811049
1556	0.2998555418
1557	0.2998255834
1558	0.2997597669
1559	0.2997070985
1560	0.2996798537
1561	0.2996022029
1562	0.2995190194
1563	0.2994689811
1564	0.299399528
1565	0.2993708385
1566	0.2992692007
1567	0.2991501751
1568	0.299077493
1569	0.29901335
1570	0.2989635782
1571	0.2988461942
1572	0.2987861346
1573	0.2987316163
1574	0.2986485643
1575	0.2985197994
1576	0.298416032
1577	0.2983684424
1578	0.2983367462
1579	0.298239984
1580	0.2981805777
1581	0.2981490002
1582	0.2981252939
1583	0.2980593122
1584	0.2980300623
1585	0.2979778137
1586	0.2979401311
1587	0.297882458
1588	0.2977795843
1589	0.2977353281
1590	0.2976887747
1591	0.2975650815
1592	0.2975008306
1593	0.2974218126
1594	0.2973760722
1595	0.2973035358
1596	0.2972443286
1597	0.2971791035
1598	0.2971616767
1599	0.2971113419
1600	0.2970538449
1601	0.2969998897
1602	0.2969092838
1603	0.2968729887
1604	0.2968514052
1605	0.2968109241
1606	0.296790814
1607	0.29672746
1608	0.2966633528
1609	0.2966278761
1610	0.2965686608
1611	0.2965077952
1612	0.2964640386
1613	0.2963852029
1614	0.2963377872
1615	0.2962482895
1616	0.2961937107
1617	0.2961182442
1618	0.2960137462
1619	0.2959610839
1620	0.2958843577
1621	0.2958236457
1622	0.2957680644
1623	0.2957264055
1624	0.2957046639
1625	0.2956544514
1626	0.2955840977
1627	0.2955392502
1628	0.2954848214
1629	0.2954145652
1630	0.2953055201
1631	0.2952432114
1632	0.2951370936
1633	0.2950733759
1634	0.2949965897
1635	0.2949465857
1636	0.2948732023
1637	0.2948411759
1638	0.2947775753
1639	0.2947077539
1640	0.2946209171
1641	0.2945620046
1642	0.2944901481
1643	0.2944470991
1644	0.2943030892
1645	0.2941930201
1646	0.2941404159
1647	0.2940721504
1648	0.2940164824
1649	0.2939794216
1650	0.2939205655
1651	0.2938378171
1652	0.2938119295
1653	0.2937863056
1654	0.2936741983
1655	0.2936174287
1656	0.2935706045
1657	0.2935069448
1658	0.293409082
1659	0.2933633461
1660	0.2933106795
1661	0.2932639152
1662	0.2932223922
1663	0.2931590811
1664	0.2930678732
1665	0.2930292194
1666	0.2929870873
1667	0.292938735
1668	0.292892206
1669	0.2927821
1670	0.2926871277
1671	0.2926537564
1672	0.2926115345
1673	0.292592401
1674	0.2925550678
1675	0.2924764481
1676	0.2924131103
1677	0.292305367
1678	0.2922072665
1679	0.2921132597
1680	0.2920036597
1681	0.2919816636
1682	0.2919080674
1683	0.2918294549
1684	0.291727691
1685	0.2916746257
1686	0.2916456717
1687	0.2916191061
1688	0.2915342196
1689	0.2914759928
1690	0.2914290792
1691	0.2913770664
1692	0.2913393793
1693	0.2912648109
1694	0.2912098222
1695	0.2911013497
1696	0.2910460309
1697	0.2909721694
1698	0.2909169731
1699	0.2908202592
1700	0.2907509241
1701	0.290671288
1702	0.2906032055
1703	0.2905580959
1704	0.2904911341
1705	0.290438353
1706	0.2903994133
